name_key,Player,season,Age,Team,pos_group,G,GS,BPM,OBPM,DBPM,VORP,PER,WS,WS_per_48,USG%,TRB%,AST%,STL%,BLK%,TOV%,Salary,injury_events,rest_events,total_il_events,severity_weighted_events,max_event_severity,distinct_body_parts,had_knee_injury,aging_curve_delta,contract_total_m,contract_y1_m,contract_aav_m,years_remaining,dead_cap_m,war_proxy,salary_m,contract_efficiency,injury_events_3yr,severity_3yr,age_injury_interaction,injury_risk_tier
kyle kuzma,Kyle Kuzma,2023,27,WAS,F,64,64,-1.7,-0.2,-1.5,0.2,14.3,0.9,0.019,27.9,11.5,16.5,0.8,1.1,13.2,13783744.0,5,0,5,11,6,3,1,-0.6105882352941177,42.755757,22.410605,21.3778785,2.0,,0.07407407407407407,13.783744,0.005374016963321001,3.0,7.0,135,High
kyle lowry,Kyle Lowry,2023,36,MIA,G,55,44,0.2,-0.7,0.8,0.9,12.6,3.4,0.096,16.7,7.7,23.4,1.7,1.2,15.9,30041494.0,5,0,5,5,1,1,1,-1.2888888888888888,2.296274,2.296274,2.296274,1.0,,0.3333333333333333,30.041494,0.01109576418980139,5.0,6.0,180,High
kyrie irving,Kyrie Irving,2023,30,"BRK,DAL",G,60,60,4.1,4.8,-0.7,3.5,22.4,7.4,0.159,28.9,7.7,25.4,1.4,1.7,8.8,41263288.0,5,0,5,10,6,3,0,-0.7926470588235294,76.057284,36.566002,39.491282,3.0,,1.2962962962962963,41.263288,0.031415244861153484,6.333333333333333,9.666666666666666,150,High
kz okpala,KZ Okpala,2023,23,SAC,F,35,3,-3.2,-4.3,1.1,-0.1,6.2,0.3,0.057,8.4,7.8,6.3,1.4,2.5,14.4,2016808.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,-0.037037037037037035,2.016808,-0.018364185900213124,1.0,1.3333333333333333,0,Low
lamar stevens,Lamar Stevens,2023,25,CLE,F,62,25,-2.8,-3.0,0.2,-0.2,9.5,1.9,0.08,13.6,10.9,4.0,1.2,1.6,7.9,1890091.0,1,0,1,1,1,1,1,-0.3396551724137931,,,,,,-0.07407407407407407,1.890091,-0.03919074482343658,2.3333333333333335,4.666666666666667,25,High
lamelo ball,LaMelo Ball,2023,21,CHO,G,36,36,2.4,3.2,-0.8,1.4,17.9,1.8,0.068,30.0,9.7,38.7,1.7,0.8,14.3,9143838.0,2,0,2,5,4,1,0,-0.1217054263565892,168.7056,37.95876,42.1764,4.0,,0.5185185185185185,9.143838,0.056706879378059676,1.3333333333333333,3.3333333333333335,42,Medium
landry shamet,Landry Shamet,2023,25,PHO,G,40,9,-1.4,-1.1,-0.3,0.1,10.9,1.2,0.071,18.9,4.6,15.7,1.6,0.6,10.0,10072736.0,4,0,4,7,4,3,0,0.1966887417218543,2.296274,2.296274,2.296274,1.0,,0.037037037037037035,10.072736,0.0036769589749038427,2.6666666666666665,4.666666666666667,100,Medium
larry nance,Larry Nance Jr.,2023,30,NOP,F,65,1,2.0,0.0,2.0,1.4,16.0,4.9,0.171,11.9,14.5,11.7,2.0,2.6,11.0,,6,0,6,11,4,5,1,-0.43103448275862066,2.296274,2.296274,2.296274,1.0,,0.5185185185185185,,,4.333333333333333,9.333333333333334,180,High
lauri markkanen,Lauri Markkanen,2023,25,UTA,F,66,66,3.8,4.9,-1.0,3.3,22.1,8.2,0.173,26.6,13.6,8.6,0.9,1.4,8.8,17468726.0,8,0,8,14,6,4,1,-0.3396551724137931,195.868144,46.3941,48.967036,4.0,,1.222222222222222,17.468726,0.06996630562653637,4.666666666666667,7.333333333333333,200,High
leandro bolmaro,Leandro Bolmaro,2023,22,UTA,F,14,0,-14.7,-12.4,-2.3,-0.2,-5.0,-0.3,-0.231,16.6,5.6,12.3,2.1,1.2,25.9,1812350.0,2,0,2,2,1,1,0,0.8491935483870967,,,,,,-0.07407407407407407,1.81235,-0.04087183715842639,2.0,2.5,44,Medium
lebron james,LeBron James,2023,38,LAL,F,55,54,6.1,5.5,0.6,4.0,23.9,5.6,0.138,33.3,12.5,33.5,1.2,1.4,11.6,47156296.0,6,0,6,7,2,2,0,0.31999999999999995,52.627153,52.627153,52.627153,1.0,,1.4814814814814814,47.156296,0.03141640898770933,5.0,8.0,228,High
lester quinones,Lester Quiñones,2023,22,GSW,G,4,0,-10.2,-6.4,-3.7,0.0,8.6,0.0,-0.103,29.4,9.2,14.2,2.6,0.0,39.6,137206.0,0,0,0,0,0,0,0,0.3496774193548387,,,,,,0.0,0.137206,,0.0,0.0,0,Low
lindell wigginton,Lindell Wigginton,2023,24,MIL,G,7,1,-6.7,-3.1,-3.6,-0.1,11.8,0.1,0.028,25.6,4.2,23.8,0.0,1.9,22.7,105432.0,0,0,0,0,0,0,0,-0.5559999999999999,,,,,,-0.037037037037037035,0.105432,,1.0,1.5,0,Low
lindy waters,Lindy Waters III,2023,25,OKC,G,41,0,0.1,0.5,-0.4,0.3,11.8,1.1,0.101,15.5,7.6,7.0,1.3,1.9,5.1,2456555.0,1,0,1,2,2,1,0,0.1966887417218543,2.296274,2.296274,2.296274,1.0,,0.1111111111111111,2.456555,0.0452304593673299,0.5,1.0,25,Low
lonnie walker,Lonnie Walker IV,2023,24,LAL,G,56,32,-1.4,-0.9,-0.5,0.2,12.2,1.8,0.066,20.2,4.5,7.0,1.1,1.1,7.4,,3,0,3,4,2,1,1,-0.5559999999999999,,,,,,0.07407407407407407,,,4.0,6.0,72,High
louis king,Louis King,2023,23,PHI,F,1,0,2.3,3.3,-1.0,0.0,21.3,0.1,0.157,23.8,8.1,12.2,1.7,0.0,13.0,325602.0,0,0,0,0,0,0,0,0.42533333333333334,,,,,,0.0,0.325602,,1.6666666666666667,1.6666666666666667,0,Low
luguentz dort,Luguentz Dort,2023,23,OKC,G,74,73,-3.0,-2.0,-1.0,-0.6,11.3,2.9,0.062,19.8,8.1,9.2,1.6,0.9,8.5,16198844.0,1,0,1,2,2,1,1,0.09395604395604397,18.222222,18.222222,18.222222,2.0,,-0.2222222222222222,16.198844,-0.013718400042757508,3.6666666666666665,8.666666666666666,23,High
luka doncic,Luka Dončić,2023,23,DAL,G,66,66,8.9,7.6,1.4,6.6,28.7,10.2,0.204,37.6,13.8,42.3,1.9,1.2,11.9,,5,0,5,8,2,3,0,0.09395604395604397,149.58366,45.99966,51.837915,4.0,,2.444444444444444,,,5.666666666666667,7.333333333333333,115,High
luka garza,Luka Garza,2023,24,MIN,F,28,0,-0.4,2.2,-2.6,0.1,23.0,1.1,0.211,26.9,14.5,11.8,0.6,0.7,9.2,539571.0,0,0,0,0,0,0,0,0.35,5.262809,2.461463,2.6314045,2.0,,0.037037037037037035,0.539571,0.06864163759178502,1.0,1.5,0,Low
luka samanic,Luka Šamanić,2023,23,UTA,F,7,4,-2.1,-3.2,1.1,0.0,11.0,0.2,0.045,18.9,10.1,13.0,1.8,1.1,13.8,,0,0,0,0,0,0,0,0.42533333333333334,,,,,,0.0,,,0.3333333333333333,2.0,0,Medium
luke kennard,Luke Kennard,2023,26,"LAC,MEM",G,59,14,0.5,0.6,-0.1,0.8,13.0,3.4,0.124,14.5,6.6,9.4,1.2,0.3,10.3,14574141.0,4,0,4,4,1,1,0,-0.4469230769230769,11.0,11.0,11.0,1.0,,0.2962962962962963,14.574141,0.02033027512882552,3.0,3.0,104,Medium
luke kornet,Luke Kornet,2023,27,BOS,C,69,0,1.0,-0.4,1.3,0.6,16.7,3.3,0.198,11.5,13.4,9.1,0.7,4.9,11.8,2261889.0,1,0,1,2,2,1,0,-0.15142857142857147,24.0,11.0,10.175,4.0,,0.2222222222222222,2.261889,0.09824629865666361,0.6666666666666666,1.0,27,Low
mac mcclung,Mac McClung,2023,24,PHI,G,2,0,0.5,2.2,-1.7,0.0,19.2,0.1,0.14,27.5,14.4,35.3,0.0,0.0,11.9,170553.0,0,0,0,0,0,0,0,-0.5559999999999999,0.16406,0.16406,0.16406,1.0,,0.0,0.170553,,0.0,0.0,0,Low
malachi flynn,Malachi Flynn,2023,24,TOR,G,53,2,-4.1,-3.3,-0.8,-0.4,8.7,0.5,0.034,17.4,6.2,13.7,1.5,0.6,8.9,2275081.0,0,0,0,0,0,0,0,-0.5559999999999999,,,,,,-0.14814814814814814,2.275081,-0.0651177466420528,1.0,1.3333333333333333,0,Low
malaki branham,Malaki Branham,2023,19,SAS,G,66,32,-5.2,-3.0,-2.1,-1.3,9.5,-0.1,-0.004,19.1,6.4,11.4,1.0,0.4,10.6,3101978.0,2,0,2,2,1,2,0,0.3341463414634146,4.962033,4.962033,4.962033,1.0,,-0.48148148148148145,3.101978,-0.15521756810702123,2.0,2.0,38,Medium
malcolm brogdon,Malcolm Brogdon,2023,30,BOS,G,67,0,2.8,2.3,0.6,2.1,18.2,5.8,0.161,22.8,8.8,21.5,1.3,0.9,10.8,23962508.0,8,0,8,15,4,4,0,-0.7926470588235294,,,,,,0.7777777777777778,23.962508,0.03245811238864387,6.666666666666667,16.666666666666668,240,High
malcolm hill,Malcolm Hill,2023,27,CHI,F,5,0,2.4,1.6,0.8,0.0,15.4,0.0,0.125,19.7,18.9,0.0,0.0,0.0,0.0,539571.0,0,0,0,0,0,0,0,-0.6105882352941177,,,,,,0.0,0.539571,0.0,0.5,0.5,0,Low
malik beasley,Malik Beasley,2023,26,"LAL,UTA",G,81,27,-2.0,-0.9,-1.0,0.0,10.9,1.4,0.032,21.1,7.3,8.4,1.5,0.4,8.5,16495997.0,0,0,0,0,0,0,0,-0.4469230769230769,,,,,,0.0,16.495997,0.0,0.6666666666666666,2.6666666666666665,0,Medium
malik monk,Malik Monk,2023,24,SAC,G,77,0,0.3,1.6,-1.4,1.0,16.6,3.2,0.091,25.8,6.7,25.0,1.4,1.0,14.1,10043280.0,2,0,2,3,2,2,0,-0.5559999999999999,38.987654,18.797619,20.190035,3.0,,0.37037037037037035,10.04328,0.03687743151344684,1.3333333333333333,2.0,48,Medium
mamadi diakite,Mamadi Diakite,2023,26,CLE,F,22,2,-3.4,-4.9,1.6,-0.1,9.0,0.2,0.051,16.0,10.0,6.3,1.1,4.7,19.1,539571.0,0,0,0,0,0,0,0,-0.14893617021276595,0.9281,0.46405,0.46405,2.0,,-0.037037037037037035,0.539571,-0.06864163759178502,0.3333333333333333,0.3333333333333333,0,Low
marcus morris,Marcus Morris,2023,33,LAC,F,65,65,-1.9,-1.8,-0.2,0.0,10.5,2.0,0.053,17.6,7.9,8.9,1.1,1.0,7.6,17359133.0,5,0,5,7,2,2,1,-1.3319999999999999,,,,,,0.0,17.359133,0.0,4.333333333333333,8.333333333333334,165,High
marcus smart,Marcus Smart,2023,28,BOS,G,61,61,-1.0,-1.8,0.8,0.5,12.1,3.7,0.092,17.8,5.3,26.4,2.3,1.0,17.9,18244526.0,7,0,7,11,2,3,1,-0.3053191489361702,14.786855,19.920855,12.6557775,2.0,5.134,0.18518518518518517,18.244526,0.010150177932010137,5.666666666666667,10.666666666666666,196,High
marjon beauchamp,MarJon Beauchamp,2023,22,MIL,G,52,11,-4.8,-4.1,-0.6,-0.5,8.2,0.4,0.027,18.3,8.5,6.7,1.4,0.8,14.8,2635027.0,1,0,1,1,1,0,0,0.3496774193548387,,,,,,-0.18518518518518517,2.635027,-0.07027828754133646,1.0,1.0,22,Low
mark williams,Mark Williams,2023,21,CHO,C,43,17,0.1,-0.5,0.6,0.4,19.8,2.8,0.163,17.0,19.6,3.3,1.6,4.7,12.0,3946434.0,3,0,3,4,2,1,0,0.3096774193548387,6.276531,6.276531,6.276531,1.0,,0.14814814814814814,3.946434,0.03753975060729462,3.0,4.0,63,Medium
markelle fultz,Markelle Fultz,2023,24,ORL,G,60,60,0.5,-0.1,0.7,1.2,16.6,3.7,0.1,21.3,7.4,29.8,2.4,1.4,15.8,17494752.0,2,0,2,5,4,2,1,-0.5559999999999999,,,,,,0.4444444444444444,17.494752,0.02540444382660837,2.3333333333333335,6.0,48,High
markieff morris,Markieff Morris,2023,33,"BRK,DAL",F,35,2,-2.7,-2.3,-0.4,-0.1,10.4,0.4,0.059,17.2,11.3,12.2,1.2,1.2,13.1,3081038.0,1,0,1,1,1,1,1,-1.3319999999999999,,,,,,-0.037037037037037035,3.081038,-0.012020960805104331,1.0,1.3333333333333333,33,Medium
marko simonovic,Marko Simonovic,2023,23,CHI,C,7,0,-14.4,-10.5,-3.8,-0.1,-0.1,0.0,-0.052,17.4,5.7,0.0,0.0,0.0,0.0,1657779.0,1,0,1,2,2,0,0,0.21944444444444441,,,,,,-0.037037037037037035,1.657779,-0.02234135975726381,3.0,3.5,23,Medium
marvin bagley,Marvin Bagley III,2023,23,DET,F,42,25,-0.9,0.3,-1.2,0.3,17.2,2.0,0.095,20.4,15.1,5.9,0.9,2.7,9.7,,3,0,3,9,4,2,1,0.42533333333333334,2.296274,2.296274,2.296274,1.0,,0.1111111111111111,,,3.6666666666666665,10.666666666666666,69,High
mason plumlee,Mason Plumlee,2023,32,"CHO,LAC",C,79,60,2.2,1.2,1.0,2.2,19.6,7.9,0.185,15.2,18.4,17.3,1.1,2.0,15.8,9627857.0,0,0,0,0,0,0,0,-1.5699999999999998,2.296274,3.022108,3.022108,1.0,0.725834,0.8148148148148149,9.627857,0.08463096354825532,1.6666666666666667,2.0,0,Medium
matisse thybulle,Matisse Thybulle,2023,25,"PHI,POR",G,71,28,-0.5,-2.7,2.2,0.4,10.5,2.1,0.086,10.6,6.8,5.9,3.4,2.4,8.3,4643558.0,2,0,2,2,1,2,1,0.1966887417218543,11.55,11.55,11.55,1.0,,0.14814814814814814,4.643558,0.03190401587492783,3.3333333333333335,3.6666666666666665,50,High
matt ryan,Matt Ryan,2023,25,"LAL,MIN",F,34,0,-3.4,-1.9,-1.5,-0.1,8.1,0.3,0.044,16.5,4.6,6.9,0.8,0.3,5.8,854694.0,1,0,1,1,1,0,0,-0.3396551724137931,,,,,,-0.037037037037037035,0.854694,-0.043333680869453904,0.5,0.5,25,Low
matthew dellavedova,Matthew Dellavedova,2023,32,SAC,G,32,0,-5.2,-4.4,-0.8,-0.2,6.7,0.1,0.021,12.7,3.5,23.4,1.6,0.0,15.9,2787069.0,2,0,2,7,6,1,0,-0.7363636363636363,,,,,,-0.07407407407407407,2.787069,-0.026577768284198947,1.6666666666666667,5.0,64,High
max christie,Max Christie,2023,19,LAL,G,41,3,-3.1,-3.2,0.0,-0.1,7.4,0.6,0.058,10.4,7.8,5.1,0.8,1.2,10.3,1079140.0,0,0,0,0,0,0,0,0.3341463414634146,16.0,7.714286,8.285714333333333,3.0,,-0.037037037037037035,1.07914,-0.03432088240361495,0.0,0.0,0,Low
max strus,Max Strus,2023,26,MIA,G,80,33,-1.7,-0.8,-0.9,0.2,10.8,3.4,0.071,17.6,6.7,11.2,0.9,0.5,7.8,1925140.0,1,0,1,1,1,1,0,-0.4469230769230769,32.597288,15.936452,16.298644,2.0,,0.07407407407407407,1.92514,0.03847724013530136,1.3333333333333333,2.0,26,Medium
maxi kleber,Maxi Kleber,2023,31,DAL,F,37,5,-2.2,-2.2,0.0,0.0,8.7,1.3,0.067,10.3,8.4,7.5,0.6,2.9,12.7,9542592.0,0,0,0,0,0,0,0,0.023999999999999987,11.0,11.0,11.0,1.0,,0.0,9.542592,0.0,0.0,0.0,0,Low
mckinley wright,McKinley Wright IV,2023,24,DAL,G,27,1,-2.7,-1.9,-0.8,-0.1,12.4,0.5,0.069,16.9,8.2,25.2,1.2,1.3,15.2,,1,0,1,1,1,1,0,-0.5559999999999999,,,,,,-0.037037037037037035,,,2.5,2.5,24,Medium
meyers leonard,Meyers Leonard,2023,30,MIL,C,9,2,-5.0,-2.8,-2.2,-0.1,12.0,0.3,0.126,14.4,15.5,1.2,0.8,0.0,15.4,756576.0,1,0,1,1,1,1,0,-0.6,,,,,,-0.037037037037037035,0.756576,-0.048953491832991046,1.0,1.6666666666666667,30,Low
mfiondu kabengele,Mfiondu Kabengele,2023,25,BOS,F,4,0,-8.9,-6.6,-2.4,-0.1,8.1,0.1,0.067,10.8,15.2,0.0,2.7,0.0,11.3,539571.0,0,0,0,0,0,0,0,-0.3396551724137931,,,,,,-0.037037037037037035,0.539571,-0.06864163759178502,0.3333333333333333,0.3333333333333333,0,Low
micah potter,Micah Potter,2023,24,UTA,C,7,0,3.5,2.4,1.2,0.1,18.6,0.2,0.186,13.7,16.6,11.2,0.9,0.0,11.8,539571.0,0,0,0,0,0,0,0,-1.2133333333333334,1.527805,1.527805,2.1645755,2.0,,0.037037037037037035,0.539571,0.06864163759178502,0.0,0.0,0,Low
michael carterwilliams,Michael Carter-Williams,2023,31,ORL,G,4,0,-6.3,-5.1,-1.2,0.0,9.0,0.0,-0.003,20.6,6.4,22.6,1.1,2.2,19.0,692186.0,0,0,0,0,0,0,0,-0.6610169491525424,,,,,,0.0,0.692186,0.0,2.6666666666666665,6.666666666666667,0,High
michael foster,Michael Foster Jr.,2023,20,PHI,F,1,0,-9.2,-7.2,-1.9,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0.5565789473684212,,,,,,0.0,,,0.0,0.0,0,Low
michael porter,Michael Porter Jr.,2023,24,DEN,F,62,62,0.2,2.0,-1.8,1.0,16.8,4.3,0.116,22.7,10.9,5.3,1.0,1.4,7.3,,2,0,2,3,2,2,0,0.35,50.33305,38.33305,39.5696,2.0,,0.37037037037037035,,,1.3333333333333333,3.3333333333333335,48,Medium
mikal bridges,Mikal Bridges,2023,26,"BRK,PHO",F,83,83,1.7,1.5,0.2,2.8,16.8,7.5,0.121,22.6,6.8,13.7,1.5,1.8,8.2,21311788.0,0,0,0,0,0,0,0,-0.14893617021276595,133.382144,24.9,34.98,5.0,,1.037037037037037,21.311788,0.04866025492732177,0.0,0.0,0,Low
mike conley,Mike Conley,2023,35,"MIN,UTA",G,67,66,0.9,1.0,-0.1,1.5,14.7,5.5,0.13,16.3,4.9,29.4,1.7,0.6,13.1,24047332.0,0,0,0,0,0,0,0,-0.763157894736842,10.774038,11.499872,11.499872,1.0,0.725834,0.5555555555555556,24.047332,0.02310258599812884,5.0,5.333333333333333,0,High
mike muscala,Mike Muscala,2023,31,"BOS,OKC",F,63,9,-0.4,-0.3,-0.1,0.4,13.0,2.5,0.128,15.1,11.6,7.1,0.8,2.3,6.8,3711008.0,1,0,1,1,1,1,0,0.023999999999999987,,,,,,0.14814814814814814,3.711008,0.03992126887038458,2.3333333333333335,5.666666666666667,31,High
miles mcbride,Miles McBride,2023,22,NYK,G,64,2,-2.3,-3.6,1.4,-0.1,8.4,0.7,0.047,14.6,3.6,12.4,2.4,1.0,9.7,1657779.0,0,0,0,0,0,0,0,0.3496774193548387,8.289856,4.333333,4.144928,2.0,,-0.037037037037037035,1.657779,-0.02234135975726381,0.5,0.5,0,Low
mitchell robinson,Mitchell Robinson,2023,24,NYK,C,59,58,2.4,1.0,1.4,1.7,18.9,6.5,0.197,10.1,19.2,4.5,1.7,6.5,10.9,18073090.0,2,0,2,6,4,2,1,-1.2133333333333334,12.954546,12.954546,12.954546,1.0,,0.6296296296296295,18.07309,0.03483796238659961,3.0,7.333333333333333,48,High
mo bamba,Mo Bamba,2023,24,"LAL,ORL",C,49,7,0.5,-0.2,0.7,0.5,15.7,2.2,0.139,16.6,16.4,8.7,0.8,5.3,10.1,10920966.0,0,0,0,0,0,0,0,-1.2133333333333334,0.26394,0.458711,0.458711,1.0,0.194771,0.18518518518518517,10.920966,0.01695685026262193,0.0,0.0,0,Low
monte morris,Monte Morris,2023,27,WAS,G,62,61,0.5,0.8,-0.4,1.1,15.0,4.2,0.12,15.6,6.9,26.4,1.2,0.6,9.9,9675128.0,7,0,7,7,1,4,0,-0.3598290598290598,0.321184,0.321184,0.321184,1.0,,0.40740740740740744,9.675128,0.04210873565780292,4.666666666666667,5.333333333333333,189,High
montrezl harrell,Montrezl Harrell,2023,29,PHI,F,57,7,-1.3,-0.9,-0.4,0.1,17.6,2.2,0.153,18.9,13.8,7.4,1.2,3.4,12.1,2612008.0,0,0,0,0,0,0,0,-1.1833333333333333,,,,,,0.037037037037037035,2.612008,0.0141795266465635,0.3333333333333333,0.3333333333333333,0,Low
moritz wagner,Moritz Wagner,2023,25,ORL,F,57,18,0.6,0.4,0.2,0.7,17.4,3.4,0.149,21.1,13.2,11.5,1.6,1.1,12.5,1991984.0,1,0,1,6,6,1,0,-0.3396551724137931,5.0,5.0,5.0,1.0,,0.25925925925925924,1.991984,0.13015127594361162,1.3333333333333333,3.0,25,Medium
moses brown,Moses Brown,2023,23,"BRK,LAC",C,36,1,-0.6,0.6,-1.2,0.1,22.2,1.1,0.179,21.2,26.5,2.1,0.7,4.2,10.5,873720.0,0,0,0,0,0,0,0,0.21944444444444441,,,,,,0.037037037037037035,0.87372,0.04239005291974206,0.0,0.0,0,Low
moses moody,Moses Moody,2023,20,GSW,G,63,3,-2.6,-1.7,-0.9,-0.1,10.3,1.3,0.076,14.6,7.1,8.2,1.0,0.8,12.0,3965646.0,0,0,0,0,0,0,0,1.1284313725490196,37.5,11.574075,12.5,3.0,,-0.037037037037037035,3.965646,-0.009339471308593111,1.0,1.0,0,Low
moussa diabate,Moussa Diabaté,2023,21,LAC,F,22,1,-2.8,-1.9,-0.8,0.0,14.2,0.4,0.105,14.1,14.4,2.8,1.8,3.6,14.3,,2,0,2,2,1,0,0,1.1526785714285714,,2.270735,2.3660985,2.0,,0.0,,,2.0,2.0,42,Medium
myles turner,Myles Turner,2023,26,IND,C,62,62,2.1,1.4,0.7,1.9,20.0,5.4,0.142,22.0,14.2,7.5,0.9,6.6,10.8,37212398.0,5,0,5,5,1,3,0,-0.7216216216216216,79.752492,25.318251,27.2171205,4.0,,0.7037037037037036,37.212398,0.01891046375736666,3.6666666666666665,8.666666666666666,130,High
naji marshall,Naji Marshall,2023,25,NOP,F,77,21,-1.9,-1.9,0.0,0.1,11.4,2.5,0.068,17.8,8.8,14.4,1.5,0.7,13.0,1890091.0,2,0,2,2,1,1,0,-0.3396551724137931,18.428571,9.0,9.2142855,2.0,,0.037037037037037035,1.890091,0.01959537241171829,1.3333333333333333,1.6666666666666667,50,Low
nassir little,Nassir Little,2023,22,POR,F,54,4,-3.0,-1.6,-1.4,-0.3,10.2,0.7,0.032,16.0,8.3,7.3,1.0,1.8,10.0,4423042.0,4,0,4,6,2,3,0,0.8491935483870967,12.428572,3.107143,3.107143,4.0,,-0.1111111111111111,4.423042,-0.025120971293311506,3.6666666666666665,7.0,88,High
nathan knight,Nathan Knight,2023,25,MIN,F,38,0,-3.2,-2.4,-0.8,-0.1,14.5,0.7,0.116,18.7,10.8,6.1,1.6,1.8,16.5,1946784.0,0,0,0,0,0,0,0,-0.3396551724137931,,,,,,-0.037037037037037035,1.946784,-0.01902472849429471,0.0,0.0,0,Low
naz reid,Naz Reid,2023,23,MIN,F,68,11,1.0,0.3,0.8,1.0,18.5,3.0,0.114,24.8,14.9,9.6,1.6,3.7,12.7,2047077.0,2,0,2,7,6,1,0,0.42533333333333334,96.551724,21.551724,25.0,5.0,,0.37037037037037035,2.047077,0.1809264479891916,1.6666666666666667,3.3333333333333335,46,Medium
neemias queta,Neemias Queta,2023,23,SAC,C,5,0,-3.4,-2.6,-0.8,0.0,17.0,0.1,0.149,16.1,21.7,5.0,0.0,6.0,9.2,539571.0,0,0,0,0,0,0,0,0.21944444444444441,,2.349578,2.508761,2.0,,0.0,0.539571,0.0,1.5,1.5,0,Low
nerlens noel,Nerlens Noel,2023,28,"BRK,DET",C,17,4,-3.8,-6.5,2.6,-0.1,7.9,0.0,0.007,12.0,13.1,6.7,4.0,4.5,23.9,9957237.0,0,0,0,0,0,0,0,-0.8363636363636364,,,,,,-0.037037037037037035,9.957237,-0.0037196098713967577,4.0,6.666666666666667,0,High
nic claxton,Nic Claxton,2023,23,BRK,C,76,76,3.1,0.9,2.2,2.9,20.8,9.2,0.195,15.4,17.4,9.3,1.4,7.1,12.1,,0,0,0,0,0,0,0,0.21944444444444441,69.443183,25.352272,23.14772766666667,3.0,,1.074074074074074,,,0.0,0.0,0,Low
nick richards,Nick Richards,2023,25,CHO,F,65,9,-1.3,-1.0,-0.2,0.2,18.3,4.2,0.165,15.6,18.2,4.5,0.4,5.1,13.0,1890091.0,0,0,0,0,0,0,0,-0.3396551724137931,,5.0,5.0,1.0,,0.07407407407407407,1.890091,0.03919074482343658,0.6666666666666666,1.0,0,Low
nickeil alexanderwalker,Nickeil Alexander-Walker,2023,24,"MIN,UTA",G,59,3,-0.9,-1.4,0.4,0.2,11.6,1.1,0.062,17.9,6.3,16.7,1.7,2.0,14.6,5311653.0,0,0,0,0,0,0,0,-0.5559999999999999,44.72731,15.1618,15.1618,4.0,,0.07407407407407407,5.311653,0.013945578537241434,0.6666666666666666,1.0,0,Low
nicolas batum,Nicolas Batum,2023,34,LAC,F,78,19,0.5,-0.8,1.2,1.0,11.0,3.6,0.101,11.5,9.8,9.4,1.5,2.3,11.1,20888011.0,1,0,1,2,2,1,0,-0.7571428571428571,5.6016,5.6016,5.74164,2.0,,0.37037037037037035,20.888011,0.017731241637625066,2.3333333333333335,3.3333333333333335,34,Medium
nikola jokic,Nikola Jokić,2023,27,DEN,C,69,69,13.0,8.5,4.5,8.8,31.5,14.9,0.308,27.2,20.2,46.6,1.8,1.8,17.0,,6,0,6,6,1,2,0,-0.15142857142857147,114.25764,55.224526,59.033114,3.0,,3.2592592592592595,,,3.3333333333333335,3.6666666666666665,162,Medium
nikola jovic,Nikola Jović,2023,19,MIA,G,15,8,-3.4,-3.4,0.0,-0.1,10.6,0.2,0.053,19.0,8.9,7.3,1.7,1.0,11.4,,1,0,1,1,1,1,0,0.3341463414634146,66.845417,4.445417,13.369083400000001,5.0,,-0.037037037037037035,,,1.0,1.0,19,Low
nikola vucevic,Nikola Vučević,2023,32,CHI,C,82,82,2.7,1.9,0.7,3.2,19.1,8.3,0.145,21.9,18.6,14.6,1.1,2.0,10.2,,0,0,0,0,0,0,0,-1.5699999999999998,21.481481,21.481481,21.481481,1.0,,1.1851851851851851,,,1.0,1.3333333333333333,0,Low
noah vonleh,Noah Vonleh,2023,27,BOS,F,23,1,-6.3,-7.0,0.7,-0.2,5.9,0.2,0.06,9.2,15.3,5.1,0.6,4.0,30.7,1230946.0,0,0,0,0,0,0,0,-0.6105882352941177,,,,,,-0.07407407407407407,1.230946,-0.060176542329293134,0.3333333333333333,0.3333333333333333,0,Low
norman powell,Norman Powell,2023,29,LAC,G,60,8,0.3,0.9,-0.7,0.9,17.1,3.5,0.107,26.0,6.3,11.0,1.6,1.0,10.8,17768964.0,2,0,2,3,2,2,0,-0.5593023255813954,20.482758,20.482758,20.482758,1.0,,0.3333333333333333,17.768964,0.018759300392151918,2.3333333333333335,4.333333333333333,58,Medium
obi toppin,Obi Toppin,2023,24,NYK,F,67,5,-0.5,0.3,-0.8,0.4,13.6,2.1,0.095,19.5,9.8,9.2,1.1,1.1,8.0,5670717.0,0,0,0,0,0,0,0,0.35,45.025,14.0,15.008333333333335,3.0,,0.14814814814814814,5.670717,0.026125117537720212,1.0,1.6666666666666667,0,Low
ochai agbaji,Ochai Agbaji,2023,22,UTA,G,59,22,-3.0,-1.7,-1.4,-0.3,9.5,1.3,0.053,15.8,5.4,7.5,0.6,1.0,9.0,4154590.0,0,0,0,0,0,0,0,0.3496774193548387,6.383525,6.383525,6.383525,1.0,,-0.1111111111111111,4.15459,-0.02674418200378644,0.0,0.0,0,Low
og anunoby,OG Anunoby,2023,25,TOR,F,67,67,0.4,-0.3,0.7,1.5,14.6,4.7,0.094,19.5,7.9,8.0,2.7,2.0,12.1,18403570.0,0,0,0,0,0,0,0,-0.3396551724137931,127.5,39.568966,43.965517,4.0,,0.5555555555555556,18.40357,0.030187379707065292,0.0,0.0,0,Low
